id_of_tweet;tokens_by_Frequency
2949925353;"{ rt:20}; { valerio_scanu:17}; { dieci:12}; { https:11}; { co:10}; { di:10}; { tim_music:7}; { è:7}; { la:5}; { e:5}; { che:5}; { il:5}; { valerioscanu:4}; { su:4}; { se:3}; { anche:3}; { disco:3}; { vi:3}; { intervista:3}; { disponibile:3}; { tutti:3}; { ecco:2}; { 10:2}; { album:2}; { questa:2}; { possibile:2}; { del:2}; { valerio:2}; { scanu:2}; { spettacolonews1:2}; { ci:2}; { timmusicstudio:2}; { ai:2}; { parla:2}; { amore:2}; { sono:2}; { un:2}; { nuovo:2}; { dall:2}; { sua:2}; { ogni:2}; { anni:2}; { itunes:2}; { per:2}; { negozi:2}; { della:2}; { socialartistof:1}; { classifica:1}; { dei:1}; { più:1}; "
2780612193;"{ https:15}; { co:15}; { rt:13}; { hshq:7}; { people:5}; { treat:4}; { kindness:4}; { one:3}; { harry_styles:3}; { mi:3}; { fine:3}; { line:3}; { year:3}; { radiodeejayisoverparty:2}; { italian:2}; { harry:2}; { iheartradio:2}; { billion:2}; { spins:2}; { love:2}; { the:2}; { now:2}; { ze55uvdqlx:2}; { paralyzed_love:2}; { una:2}; { che:2}; { non:2}; { hanno:2}; { un:2}; { e:2}; { new:2}; { merch:2}; { 1:2}; { brrsackaf:1}; { mhh:1}; { smelling:1}; { fragile:1}; { masculinity:1}; { xdaoenhywy:1}; { serenacapozziii:1}; { anyone:1}; { an:1}; { radio:1}; { said:1}; { he:1}; { healed:1}; { kissysvogue:1}; { aquarius:1}; { cool:1}; { cat:1}; "
422947897;"{ valerio_scanu:18}; { raiuno:15}; { laprimavolta:13}; { e:8}; { di:7}; { la:6}; { https:5}; { co:5}; { non:4}; { l:4}; { su:4}; { lo:3}; { rt:3}; { cristina_parodi:3}; { per:3}; { le:3}; { tutti:3}; { con:3}; { tra:2}; { quando:2}; { così:2}; { alla:2}; { perché:2}; { siete:2}; { laura_ganna:2}; { voce:2}; { elenalvdzdv:2}; { sono:2}; { sanremo:2}; { solo:2}; { tutte:2}; { volte:2}; { capelli:2}; { sempre:2}; { volta:2}; { avrei:1}; { riconosciuto:1}; { mille:1}; { figuriamoci:1}; { otto:1}; { il:1}; { talento:1}; { evidente:1}; { cristallino:1}; { debordante:1}; { mi00pxemmw:1}; { manuel_real_off:1}; { giamaica:1}; { fronte:1}; { puglia:1}; "
1011952811674828800;"{ https:21}; { co:21}; { non:5}; { è:3}; { sono:3}; { che:3}; { la:3}; { di:3}; { film:2}; { ovviamente:2}; { lo:2}; { e:2}; { un:2}; { adoro:2}; { perché:2}; { senza:2}; { mi:2}; { fearlessslarry:2}; { rt:2}; { bellissimo:1}; { cos:1}; { altro:1}; { si:1}; { può:1}; { dire:1}; { di5ibcve3t:1}; { pvuahfcbww:1}; { loki:1}; { amo:1}; { shno7j73ag:1}; { jasbzsmboe:1}; { hbamb8wtru:1}; { mmh:1}; { credo:1}; { steve:1}; { bucky:1}; { però:1}; { c:1}; { ne:1}; { sacco:1}; { 9wcchukopc:1}; { pepperony:1}; { basic:1}; { lei:1}; { ha:1}; { tirato:1}; { fuori:1}; { parte:1}; { migliore:1}; { lui:1}; "
759150086756589568;"{ rt:10}; { test5f1798:10}; { bsgstnormal:10}; { text:10}; { sfft20160805:10}; { b1f325f7:1}; { 156f:1}; { 4a58:1}; { 9bd2:1}; { 300dd7cf272d:1}; { df038534:1}; { ca61:1}; { 4148:1}; { b90a:1}; { 9efb1888cf20:1}; { b67a27a5:1}; { a21c:1}; { 4e80:1}; { a3c3:1}; { 109163c5c748:1}; { f4bf709c:1}; { a0b0:1}; { 41ee:1}; { 9938:1}; { bbae9f1775ae:1}; { 56eddca4:1}; { fbec:1}; { 4ba4:1}; { 929d:1}; { 60c7cf4e7f4a:1}; { 8e2c0b1f:1}; { e8db:1}; { 4ce7:1}; { 919a:1}; { 78c6dbfa27b2:1}; { fcfb3cde:1}; { 5d0f:1}; { 40ff:1}; { 88f9:1}; { 116732daa21b:1}; { ecd2ed5a:1}; { bce4:1}; { 4640:1}; { 9d2e:1}; { 2661bd75c6ed:1}; { 7a2ba0a4:1}; { 669a:1}; { 4dbf:1}; { ba63:1}; { 23386451c2ad:1}; "
822123492216897540;"{ rt:8}; { valerio_scanu:6}; { e:6}; { di:6}; { https:5}; { co:5}; { non:4}; { con:4}; { che:4}; { la:4}; { il:4}; { l:3}; { mio:3}; { vi:3}; { si:3}; { è:3}; { come:3}; { suo:3}; { ti:3}; { annaspocchiossa:2}; { sei:2}; { monicaleofreddi:2}; { oggi:2}; { alle:2}; { 18:2}; { valerio:2}; { le:2}; { ben:2}; { jennmorningstar:2}; { studio:2}; { quando:2}; { ilcantanterai1:2}; { maschera:2}; { angelo:2}; { anche:2}; { sentire:2}; { eleonoradaniele:2}; { bene:2}; { un:2}; { questo:2}; { mi:2}; { flavioneviano:1}; { giuscandela:1}; { unica:1}; { justine_mattera:1}; { tra:1}; { poco:1}; { diretta:1}; { sul:1}; { profilo:1}; "
2982486513;"{ rt:20}; { valerio_scanu:15}; { di:12}; { storie_italiane:8}; { 1:7}; { e:6}; { la:6}; { con:5}; { 000:5}; { al:5}; { eleonoradaniele:5}; { che:4}; { il:4}; { mattina:4}; { raiuno:4}; { share:4}; { una:3}; { https:3}; { co:3}; { più:3}; { non:3}; { parte:3}; { sempre:3}; { è:3}; { l:3}; { su:3}; { storieitaliane:3}; { blogsocialtv1:3}; { ieri:3}; { segna:3}; { spettatori:3}; { si:3}; { sanremorai:3}; { per:3}; { padova:2}; { un:2}; { cuore:2}; { evento:2}; { musica:2}; { sostegno:2}; { questo:2}; { mio:2}; { possa:2}; { noi:2}; { 20:2}; { 02:2}; { antoclerici:2}; { 9:2}; { anni:2}; { ci:2}; "
804074275376431105;"{ rt:16}; { di:12}; { un:8}; { il:8}; { valerio_scanu:8}; { è:7}; { e:7}; { natale:7}; { cantodinatale:7}; { valerio:5}; { la:5}; { https:5}; { co:5}; { scanu:4}; { l:4}; { che:3}; { album:3}; { con:3}; { sarà:3}; { già:3}; { ilcantanterai1:2}; { si:2}; { maschera:2}; { tornare:2}; { annaspocchiossa:2}; { originale:2}; { 27:2}; { novembre:2}; { dal:2}; { canto:2}; { lariadelnatale:2}; { gran:2}; { nuovo:2}; { singolo:2}; { non:2}; { _francy73:2}; { milly_carlucci:1}; { vi:1}; { ricordate:1}; { chi:1}; { nascondeva:1}; { sotto:1}; { dell:1}; { angelo:1}; { 3:1}; { 2:1}; { 1:1}; { giù:1}; { rivedi:1}; { finalissima:1}; "
2920497934;"{ rt:20}; { valerio_scanu:20}; { grande:16}; { e:11}; { da:10}; { per:9}; { https:9}; { oᗡnow:8}; { oƃ:8}; { oλoԁ:8}; { ͻ:8}; { tu:8}; { sognare:8}; { non:8}; { costa:8}; { nulla:8}; { farlo:8}; { due:8}; { serve:8}; { una:8}; { capovolgoilmondo:8}; { co:8}; { fiducia:6}; { ed:4}; { il:4}; { su:4}; { è:4}; { di:4}; { un:3}; { al:3}; { itunes:3}; { u:3}; { capovolgiamo:2}; { mondo:2}; { video:2}; { ufficiale:2}; { natyloveyoutw:2}; { anche:2}; { che:2}; { quellebraveragazze:2}; { raiuno:2}; { oggi:2}; { la:2}; { san:2}; { napoli:1}; { insieme:1}; { primo:1}; { posto:1}; { believe_:1}; { perugia:1}; "
897538992345927680;"{ rt:14}; { https:9}; { co:9}; { il:9}; { la:7}; { di:7}; { e:6}; { chi:6}; { valerio_scanu:5}; { con:4}; { valerio:4}; { un:4}; { valerioscanu:4}; { per:4}; { scanu:3}; { che:3}; { recensiamomusic:3}; { 1:3}; { amazon:3}; { è:3}; { non:2}; { vi:2}; { fa:2}; { si:2}; { maschera:2}; { canale:2}; { app:2}; { personalmente:2}; { qualcuno:2}; { sarà:2}; { l:2}; { recensione:2}; { storie_italiane:2}; { sanremo_2021:2}; { nuovo:2}; { progetto:2}; { emozioni:2}; { singolo:2}; { natale:2}; { gran:2}; { monicaleofreddi:1}; { oggi:1}; { alle:1}; { 18:1}; { diretta:1}; { sul:1}; { mio:1}; { profilo:1}; { instagram:1}; { justine:1}; "
518642028;"{ marcocarta85:19}; { rt:13}; { di:7}; { per:6}; { che:6}; { è:6}; { più:5}; { e:4}; { un:4}; { una:3}; { non:3}; { tutto:3}; { anche:3}; { la:3}; { l:3}; { attesa:3}; { marco:2}; { voi:2}; { https:2}; { co:2}; { valerio_scanu:2}; { bene:2}; { mi:2}; { ci:2}; { casa:2}; { vorrei:2}; { tutte:2}; { c:2}; { sempre:2}; { ti:2}; { io:2}; { grattatina:1}; { male:1}; { fa:1}; { certo:1}; { buon:1}; { anno:1}; { hanno:1}; { capito:1}; { proprio:1}; { spero:1}; { essermi:1}; { grattato:1}; { abbondanza:1}; { whmgefa9bi:1}; { quando:1}; { ero:1}; { isola:1}; { honduras:1}; { volevo:1}; "
873916630828494848;"{ https:15}; { co:15}; { di:9}; { per:7}; { l:7}; { sarebbe:6}; { la:6}; { del:6}; { e:6}; { w:6}; { rt:4}; { vincenz72741158:4}; { italiano:4}; { italia:4}; { una:4}; { un:3}; { non:3}; { movimento:3}; { sociale:3}; { ancora:3}; { gastonemappini:3}; { se:3}; { lo:3}; { facessero:3}; { fine:3}; { mondo:3}; { qualsiasi:3}; { marchio:3}; { straniero:3}; { alfa:3}; { romeo:3}; { francescoraugei:3}; { atto:2}; { dovuto:2}; { ogni:2}; { autentico:2}; { yy1giiwaam:2}; { indebolire:2}; { le:2}; { tue:2}; { idee:2}; { aderisci:2}; { al:2}; { continuità:2}; { arde:2}; { nella:2}; { nostra:2}; { fiamma:2}; { preghiamo:2}; { kompagni:2}; "
2985880540;"{ https:9}; { co:9}; { che:9}; { il:7}; { di:6}; { non:6}; { è:6}; { sono:5}; { si:5}; { più:5}; { evelinamassa1:5}; { con:5}; { la:4}; { conte:4}; { moonlightshad1:4}; { al:4}; { e:4}; { mariotoscana196:4}; { ha:3}; { pd:3}; { una:3}; { nzingaretti:3}; { ci:2}; { ottoemezzotw:2}; { ministerosalute:2}; { szampa56:2}; { mariannaaprile:2}; { oggi_online:2}; { alesstarquini:2}; { la7tv:2}; { michele2125:2}; { emanuelapetrucc:2}; { leggere:2}; { un:2}; { del:2}; { questa:2}; { dai:2}; { perché:2}; { le:2}; { io:2}; { 5s:2}; { abbiate:2}; { rt:2}; { riccardomonet:1}; { voleva:1}; { asfaltarlo:1}; { fra:1}; { due:1}; { molte:1}; { analogie:1}; "
825436422609969152;"{ valerio_scanu:17}; { rt:13}; { https:8}; { co:7}; { il:7}; { è:6}; { di:5}; { che:5}; { valerio:4}; { la:4}; { allmusicitalia:4}; { della:4}; { un:3}; { da:3}; { ilcantantemascherato:3}; { una:3}; { buon:3}; { compleanno:3}; { mimì:3}; { 2019:3}; { mia:3}; { e:2}; { natale:2}; { pertuttelevolteche:2}; { buoncompleanno:2}; { milly_carlucci:2}; { maschera:2}; { si:2}; { mattino5:2}; { sanremo_2020:2}; { buoncompleannomimi:2}; { settima:2}; { edizione:2}; { martini:2}; { le:2}; { vi:2}; { milano:2}; { 21:2}; { vita:2}; { radiobruno1:1}; { scanu:1}; { torna:1}; { con:1}; { nuovo:1}; { singolo:1}; { album:1}; { radiobruno:1}; { 4f0yzu5c9g:1}; { believe_italy:1}; { prestalucio:1}; "
831161868614004741;"{ valerio_scanu:19}; { rt:18}; { capovolgoilmondo:9}; { https:6}; { co:6}; { grazi_osa:6}; { livetour2018:5}; { la:4}; { pirasemy:4}; { anche:4}; { salvinanacci:2}; { insieme:2}; { di:2}; { è:2}; { come:2}; { un:2}; { putignano:2}; { magari:2}; { canti:2}; { da:2}; { capoterra:2}; { forever:1}; { anc1xig8dz:1}; { cassandra6624:1}; { siamo:1}; { qui:1}; { oggi:1}; { più:1}; { ieri:1}; { oipukrft9s:1}; { musica:1}; { vita:1}; { si:1}; { può:1}; { fare:1}; { solo:1}; { modo:1}; { maratea:1}; { apricena:1}; { apice:1}; { rose:1}; { decimoputzu:1}; { ditemi:1}; { dove:1}; { e:1}; { quando:1}; { lyoy0vbaxj:1}; { firmiamo:1}; { una:1}; { petizione:1}; "
202339780;"{ valerio_scanu:19}; { rt:12}; { https:11}; { co:10}; { di:7}; { diregiovani:5}; { è:5}; { il:5}; { allmusicitalia:4}; { valerio:3}; { un:3}; { la:3}; { ilcantantemascherato:3}; { con:2}; { nuovo:2}; { singolo:2}; { e:2}; { natale:2}; { non:2}; { l:2}; { 2020:2}; { per:2}; { ne:2}; { che:2}; { da:2}; { milly_carlucci:2}; { una:2}; { maschera:2}; { si:2}; { diretta:2}; { nostra:2}; { le:2}; { mattino5:2}; { della:2}; { rita_pavone_:2}; { syriaofficial:2}; { vi:2}; { radiobruno1:1}; { scanu:1}; { torna:1}; { album:1}; { radiobruno:1}; { 4f0yzu5c9g:1}; { vedo:1}; { ora:1}; { gia:1}; { preordinato:1}; { pronto:1}; { tornare:1}; { lariadelnatale:1}; "
835202996585787392;"{ rt:20}; { valerio_scanu:17}; { https:9}; { co:9}; { il:7}; { è:6}; { di:6}; { per:5}; { con:4}; { che:4}; { e:4}; { sua:3}; { sono:3}; { 2010:3}; { la:3}; { ilcantantemascherato:3}; { raiuno:3}; { storieitaliane:3}; { diregiovani:2}; { tornare:2}; { dal:2}; { al:2}; { su:2}; { sabrinasalerno:2}; { auguri:2}; { compleanno:2}; { valerioscanu:2}; { ad:2}; { buoncompleanno:2}; { tuo:2}; { le:2}; { da:2}; { vienidame:2}; { vienidamerai:2}; { esperienza:2}; { laltrofestival:2}; { te:2}; { eleonoradaniele:2}; { storie_italiane:2}; { pronto:1}; { nuovo:1}; { singolo:1}; { lariadelnatale:1}; { inedito:1}; { estratto:1}; { disco:1}; { cantodinatale:1}; { un:1}; { grande:1}; { bocca:1}; "
302125749;"{ https:15}; { co:15}; { rt:13}; { cucciolosecondo:3}; { io:3}; { gadoversetamide:3}; { che:2}; { e:2}; { rock:2}; { happy:2}; { blunoneuncolore:2}; { the:2}; { ddoniolvalcroze:1}; { spirited:1}; { away:1}; { 2001:1}; { hayao:1}; { miyazaki:1}; { pbhhmungzx:1}; { vedremo:1}; { perché:1}; { sono:1}; { curiosissima:1}; { boh:1}; { sospetto:1}; { plotwist:1}; { tipo:1}; { arriva:1}; { un:1}; { terzo:1}; { mostrone:1}; { imprevisto:1}; { cerca:1}; { di:1}; { approfittarsene:1}; { cose:1}; { così:1}; { servono:1}; { più:1}; { film:1}; { con:1}; { mostri:1}; { si:1}; { menano:1}; { cmq:1}; { anche:1}; { se:1}; { nel:1}; { prossimo:1}; { pare:1}; "
184810052;"{ rt:16}; { che:7}; { il:5}; { di:5}; { non:4}; { per:4}; { è:4}; { le:3}; { si:3}; { possiamo:2}; { vento:2}; { la:2}; { del:2}; { tempo:2}; { se:2}; { sei:2}; { ogni:2}; { qualcuno:2}; { unofratanti:2}; { ti:2}; { occhi:2}; { un:2}; { https:2}; { co:2}; { più:2}; { bimbamica:2}; { chi:2}; { e:2}; { quello:2}; { volte:2}; { va:2}; { via:2}; { mi:2}; { elenarussotw:1}; { dirigere:1}; { orientare:1}; { vele:1}; { percezione:1}; { cambia:1}; { seconda:1}; { innamorato:1}; { no:1}; { quindi:1}; { dobbiamo:1}; { rivedere:1}; { leggi:1}; { della:1}; { fisica:1}; { funzione:1}; { dell:1}; "
3035505075;"{ rt:17}; { https:9}; { co:9}; { old:6}; { la:6}; { di:5}; { are:4}; { e:4}; { lockdown:4}; { ok:3}; { this:3}; { per:3}; { l:3}; { non:3}; { il:3}; { its__chia:2}; { percorso:2}; { anche:2}; { voi:2}; { notte:2}; { io:2}; { lo:2}; { è:2}; { it:2}; { bununuhs:1}; { boeckx__:1}; { cream:1}; { caramel:1}; { cries_in_guccy:1}; { lgogf0vmme:1}; { r:1}; { x45yxbzlal:1}; { sunfl0wr91:1}; { haven:1}; { laughed:1}; { hard:1}; { f9r4ttqt3e:1}; { _kiranxx:1}; { covid:1}; { over:1}; { starting:1}; { sound:1}; { lot:1}; { like:1}; { win:1}; { lottery:1}; { plastictraffic:1}; { marzo:1}; { aprile:1}; { maggio:1}; "
3489637217;"{ rt:17}; { di:9}; { https:7}; { che:7}; { co:6}; { e:5}; { il:5}; { mi:5}; { sono:5}; { per:4}; { una:4}; { ha:3}; { ho:3}; { da:3}; { non:3}; { le:2}; { renzi:2}; { al:2}; { suo:2}; { mai:2}; { più:2}; { mesi:2}; { pfizer:2}; { dosi:2}; { vaccino:2}; { questa:2}; { sempre:2}; { gli:2}; { l:2}; { aifa:2}; { un:2}; { dell:2}; { anelasticheart_:2}; { dove:2}; { si:2}; { è:2}; { artistchuka:1}; { took:1}; { 3:1}; { months:1}; { complete:1}; { pen:1}; { drawing:1}; { take:1}; { half:1}; { second:1}; { retweet:1}; { please:1}; { thank:1}; { moonlightshad1:1}; "
893090869;"{ che:13}; { ho:9}; { non:9}; { mi:8}; { di:8}; { un:7}; { https:6}; { co:6}; { la:5}; { e:5}; { é:4}; { ha:4}; { per:4}; { il:4}; { sono:4}; { con:4}; { ci:3}; { questa:3}; { fatto:3}; { le:3}; { del:2}; { sua:2}; { dopo:2}; { l:2}; { alla:2}; { ragazza:2}; { ordinato:2}; { mio:2}; { se:2}; { al:2}; { tanto:2}; { schifo:2}; { rt:2}; { gli:2}; { lui:2}; { su:2}; { è:2}; { quello:2}; { proprio:2}; { perché:2}; { si:2}; { impossibilità:2}; { io:2}; { dei:2}; { li:2}; { peró:2}; { oddio:1}; { sta:1}; { mamma:1}; { bimbo:1}; "
3304132186;"{ rt:15}; { https:12}; { co:12}; { valerio_scanu:5}; { valerio:5}; { scanu:5}; { di:5}; { mammaraffy:4}; { ben:4}; { monicaleofreddi:3}; { sempre:3}; { le:3}; { che:3}; { ele_voice:3}; { ed:3}; { io:3}; { mio:2}; { e:2}; { abbiamo:2}; { cercato:2}; { registrare:2}; { tue:2}; { esibizioni:2}; { dal:2}; { vivo:2}; { sapendo:2}; { avresti:2}; { meritato:2}; { altro:2}; { queste:2}; { regist:2}; { fiordaliso_:2}; { stefyorlando:2}; { è:2}; { gammastereoroma:2}; { justine_mattera:1}; { dopo:1}; { 7sm0qzmh9i:1}; { oggi:1}; { alle:1}; { 18:1}; { diretta:1}; { sul:1}; { profilo:1}; { instagram:1}; { con:1}; { justine:1}; { mattera:1}; { non:1}; { mancate:1}; "
822108222353981442;"{ rt:17}; { valerio_scanu:14}; { https:6}; { co:6}; { la:5}; { il:4}; { si:4}; { e:4}; { da:4}; { è:3}; { sono:3}; { disneyplusit:3}; { un:3}; { ilcantantemascherato:3}; { storieitaliane:3}; { disneyfrozen:2}; { episodes:2}; { più:2}; { quando:2}; { compleanno:2}; { tuo:2}; { così:2}; { solo:2}; { come:2}; { disney:2}; { dietro:2}; { le:2}; { 99:2}; { buoncompleanno:2}; { pertuttelevolteche:2}; { diecianni:2}; { 2010:2}; { icmangelo:2}; { sua:2}; { stato:2}; { eleonoradaniele:2}; { elisabettadelog:2}; { non:2}; { una:2}; { tutti:2}; { six:1}; { one:1}; { incredible:1}; { look:1}; { behind:1}; { scenes:1}; { intotheunknown:1}; { making:1}; { frozen2:1}; { now:1}; "
2983905783;"{ rt:19}; { valerio_scanu:16}; { il:10}; { https:9}; { co:9}; { di:7}; { è:6}; { per:5}; { _francy73:4}; { diregiovani:3}; { con:3}; { su:3}; { una:3}; { 2010:3}; { storie_italiane:3}; { e:3}; { pronto:2}; { tornare:2}; { un:2}; { al:2}; { via:2}; { valerio:2}; { scanu:2}; { canta:2}; { le:2}; { sabrinasalerno:2}; { auguri:2}; { compleanno:2}; { valerioscanu:2}; { ad:2}; { buoncompleanno:2}; { carone_official:2}; { tuo:2}; { che:2}; { mammaraffy:2}; { storieitaliane:2}; { eleonoradaniele:2}; { te:2}; { laltrofestival:2}; { raiuno:2}; { nuovo:1}; { singolo:1}; { lariadelnatale:1}; { inedito:1}; { estratto:1}; { dal:1}; { disco:1}; { cantodinatale:1}; { grande:1}; { bocca:1}; "
827628152411262976;"{ carlosfreenow:17}; { https:16}; { co:16}; { brisaparacarlos:14}; { italiaconcarlos:10}; { libertadparailichramirez:10}; { repatriacionparailichramirez:7}; { guajimone:6}; { siempreconilichramirez:3}; { carloslibre:3}; { dcabellor:3}; { virginiaking13:3}; { jaarreaza:3}; { embavefrancia:3}; { lilianari_01:2}; { ppt_uzcategui:2}; { cancilleriave:2}; { telesurtv:1}; { mayttecandanga:1}; { usb_palestina:1}; { suramericalibre:1}; { vpbvxeb3pc:1}; { friendship:1}; { italia:1}; { russia:1}; { amicizia:1}; { дружба:1}; { италия:1}; { россия:1}; { ythggnvxbi:1}; { a_nakkach:1}; { 95dssdx8zq:1}; { ahmadinejad1956:1}; { oscarfiguerapcv:1}; { rossysanz:1}; { alsondel23_:1}; { qckwfwqx1q:1}; { wdvndvz6qs:1}; { tacgt7ut0p:1}; { prof_yurbe:1}; { gitanovenezolan:1}; { latinopalestino:1}; { jj3l1qqgw1:1}; { cosi_venezuela:1}; { 4zpybs8u3y:1}; { dagasre:1}; { pcv_ve:1}; { yuljabour:1}; { 0pn7gma0gp:1}; { oiadby2smu:1}; "
1886073978;"{ rt:19}; { valerio_scanu:16}; { https:8}; { la:8}; { co:7}; { per:7}; { aspetto:5}; { con:4}; { e:4}; { di:4}; { ho:4}; { non:4}; { che:4}; { il:4}; { raiuno:3}; { sanremorai:3}; { ci:3}; { domani:3}; { l:3}; { le:3}; { un:3}; { achristmascarol:3}; { vi:3}; { vinto:3}; { unomattina:2}; { ingridmucci:2}; { lucarosini2:2}; { tra:2}; { diretta:2}; { su:2}; { eleonoradaniele:2}; { ti:2}; { mio:2}; { 28:2}; { 01:2}; { vediamo:2}; { optimagazine:2}; { da:2}; { grazie:2}; { sabato:2}; { auditoriumpdm:2}; { carone_official:2}; { si:2}; { è:2}; { del:2}; { roma:2}; { sera:2}; { alle:2}; { maestro:2}; { disneystudiosit:2}; "
2591240449;"{ valerio_scanu:18}; { rt:17}; { e:11}; { unionesarda:8}; { https:7}; { co:7}; { per:7}; { mio:6}; { il:6}; { eleonoradaniele:5}; { un:4}; { artista:3}; { con:3}; { 28:3}; { 01:3}; { questo:3}; { dettofattorai2:3}; { la:3}; { di:3}; { che:3}; { sarà:3}; { ti:2}; { storieitaliane:2}; { molto:2}; { ci:2}; { redronnie:2}; { sei:2}; { 2014:2}; { dada_loi:2}; { bianca_guaccero:2}; { tra:2}; { del:2}; { mi:2}; { ha:2}; { anche:2}; { tanto:2}; { atteso:2}; { iocicredo:2}; { achristmascarol:2}; { magia:2}; { te:2}; { chi:2}; { è:2}; { achritmascarol:2}; { aspetto:1}; { amico:1}; { seguo:1}; { sempre:1}; { stimo:1}; { adoro:1}; "
2918679371;"{ https:15}; { co:15}; { di:9}; { valerio_scanu:8}; { il:7}; { e:7}; { la:6}; { più:6}; { è:5}; { come:4}; { rt:4}; { una:4}; { un:4}; { del:3}; { meraviglioso:3}; { bella:3}; { sua:3}; { eleonoradaniele:3}; { per:3}; { questo:3}; { natale:3}; { storie_italiane:3}; { christmas:3}; { ele_voice:2}; { l:2}; { impossibile:2}; { scordarsi:2}; { angelo:2}; { icmangelo:2}; { maschera:2}; { interessante:2}; { recensiamomusic:2}; { valerioscanu:2}; { dice:2}; { lui:2}; { c:2}; { ha:2}; { essere:2}; { ho:2}; { amato:2}; { molto:2}; { lavoro:2}; { proprio:2}; { x:2}; { questa:2}; { scelta:2}; { cantare:2}; { modo:2}; { meno:2}; { pomposo:2}; "
548707617;"{ valerio_scanu:18}; { rt:13}; { il:10}; { di:7}; { e:7}; { che:5}; { un:5}; { per:4}; { ti:3}; { mi:3}; { allmusicitalia:3}; { https:3}; { co:3}; { sono:3}; { carone_official:3}; { è:3}; { eleonoradaniele:2}; { bene:2}; { 4:2}; { valerio:2}; { con:2}; { si:2}; { su:2}; { ha:2}; { l:2}; { ne:2}; { tuo:2}; { auguri:2}; { diregiovani:2}; { caro:1}; { sai:1}; { voglio:1}; { come:1}; { se:1}; { fossi:1}; { fratello:1}; { questo:1}; { terribile:1}; { giorno:1}; { lutto:1}; { quando:1}; { ero:1}; { isola:1}; { honduras:1}; { volevo:1}; { abbandonare:1}; { sentire:1}; { mio:1}; { padre:1}; { dallo:1}; "
2919471316;"{ rt:20}; { valerio_scanu:15}; { https:13}; { co:12}; { per:8}; { il:6}; { raiuno:6}; { e:5}; { una:4}; { la:4}; { un:4}; { che:4}; { storie_italiane:4}; { si:3}; { di:3}; { è:3}; { alla:3}; { della:3}; { affrontiamoci:3}; { mia:3}; { intervista:3}; { eleonoradaniele:3}; { l:2}; { al:2}; { oggi:2}; { sogno:2}; { colui:2}; { dalla:2}; { gioia:2}; { melodia:2}; { valerio:2}; { scanu:2}; { le:2}; { tg2:2}; { su:2}; { 000:2}; { grazie:2}; { cristina_parodi:2}; { laprimavolta:2}; { armatascanu:1}; { intanto:1}; { prepara:1}; { tour:1}; { estivo:1}; { ritorna:1}; { live:1}; { regalando:1}; { lungo:1}; { largo:1}; { italia:1}; "
2984398203;"{ rt:17}; { valerio_scanu:14}; { https:11}; { co:11}; { il:8}; { di:8}; { è:7}; { per:4}; { e:4}; { valerioscanu:3}; { sua:3}; { commenti:3}; { che:3}; { sono:3}; { 2010:3}; { jennmorningstar:3}; { diregiovani:2}; { tornare:2}; { con:2}; { nuovo:2}; { disco:2}; { cantodinatale:2}; { un:2}; { al:2}; { questa:2}; { video:2}; { sabrinasalerno:2}; { auguri:2}; { compleanno:2}; { ad:2}; { una:2}; { buoncompleanno:2}; { ti:2}; { tuo:2}; { le:2}; { da:2}; { laura_ganna:2}; { anche:2}; { questo:2}; { ci:2}; { esperienza:2}; { ilcantantemascherato:2}; { laltrofestival:2}; { pronto:1}; { singolo:1}; { lariadelnatale:1}; { inedito:1}; { estratto:1}; { dal:1}; { radiolattemiele:1}; "
4548516682;"{ rt:20}; { valerio_scanu:14}; { di:12}; { storieitaliane:12}; { https:12}; { eleonoradaniele:11}; { co:10}; { storie_italiane:7}; { e:6}; { il:5}; { è:4}; { sanremo2019:4}; { per:4}; { raiuno:4}; { sanremo:3}; { con:3}; { unsolonome7:3}; { ci:2}; { studio:2}; { grande:2}; { ricordo:2}; { un:2}; { questo:2}; { io:2}; { lo:2}; { amo:2}; { rai1:2}; { che:2}; { non:2}; { si:2}; { 6:2}; { boom:2}; { mio:2}; { ospiti:2}; { su:2}; { puntata:2}; { 1:2}; { domani:2}; { cinziagenziana:1}; { arisa_official:1}; { mi:1}; { sembrava:1}; { fosse:1}; { qualcosa:1}; { famigliare:1}; { ora:1}; { capis:1}; { annaminervini1:1}; { oggi:1}; { momento:1}; "
2764705943;"{ rt:20}; { di:15}; { che:13}; { non:10}; { e:8}; { https:7}; { co:7}; { il:6}; { è:5}; { la:5}; { una:5}; { l:4}; { mio:4}; { per:4}; { le:4}; { sono:4}; { un:4}; { io:3}; { se:3}; { mai:3}; { mi:3}; { al:3}; { si:3}; { dpcm:2}; { perché:2}; { questa:2}; { nel:2}; { 2020:2}; { ne:2}; { quello:2}; { marito:2}; { cosa:2}; { inchesterarms:2}; { da:2}; { questo:2}; { sola:2}; { avere:2}; { ad:2}; { piazza:2}; { con:2}; { bagno:2}; { del:2}; { prima:2}; { burattinaia:2}; { nessuno:2}; { lo:2}; { cremaalcaffe:1}; { tra:1}; { ed:1}; { elezioni:1}; "
765296964401557505;"{ n:2}; { t:1}; { f:1}; { u:1}; "
