id_of_tweet;tokens
940667507349716992;['rt', 'beschlossdc', 'day', 'one', 'cover', 'new', 'time', 'magazine', 'http', 'co', 'hrdmiulxzp', 'rayofliteindark', 'incredibly', 'beautiful', 'love', 'wave', 'rt', 'grandpasnarky', 'justice', 'department', 'fbi', 'debate', 'charging', 'capitol', 'rioter', 'energize', 'perpetuate', 'greater', 'rt', 'hagukh', 'pine', 'grosbeak', 'couple', '20', 'c', 'morning', 'http', 'co', 'pv4dtve6ls', 'rt', 'hugolowell', 'jeffrey', 'clark', 'former', 'head', 'civil', 'division', 'justice', 'department', 'conspired', 'trump', 'subvert', 'georgia', 'rt', 'ablnk', 'helen504', 'north', 'america', 'used', 'mexico', 'ask', 'texan', 'rt', 'drjjr500', 'rut', 'rho', 'love', 'karma', 'breaking', 'financial', 'future', 'msnbc', 'multiple', 'bank', 'say', 'longer', 'work', 'trump', 'also', 'say', 'rt', 'theusasingers', 'kristyswansonxo', 'mean', 'authentic', 'thinking', 'fly', 'automaton', 'spitting', 'rehearsed', 'lie', 'rt', 'christogrozev', 'http', 'co', 'hqvwtciaqu', 'rt', 'christogrozev', 'elderly', 'woman', 'passing', 'asked', 'tackling', 'hospital', 'seriousl', 'co', 'rt', 'rbreich', 'filibuster', 'must', 'go', 'time', 'waste', 'stake', 'high', 'just_renear', 'yosohabyee', 'hey', 'going', 'near', 'fantastic', 'time', 'super', 'duper', 'happy', 'woohoo', 'rt', 'just_renear', 'ask', 'fuckin', 'princess', 'fuckin', 'stoner', 'anything', 'just_renear', 'yosohabyee', 'go', 'rt', 'elizaorlins', 'capitol', 'riot', 'suspect', 'eric', 'munchel', 'dubbed', 'zip', 'tie', 'guy', 'released', 'jail', 'pending', 'trial', 'public', 'defender', 'rt', 'ifindkarma', 'elizaorlins', 'two', 'system', 'justice', 'rt', 'cubanadeanna', 'reppressley', 'zen4ever2us', 'like', 'canada', 'rt', 'quantumxparadox', 'zen4ever2us', 'ilhanmn', 'oh', 'doubt', 'need', 'progressive', 'office', 'rt', 'palmerreport', 'know', 'yet', 'going', 'love', 'chuck', 'schumer', 'http', 'co', 'mowgd3nc7n', 'rt', 'huffmanfornc', 'guy', 'cawthornfornc', 'lied', 'lied', 'stolen', 'valor', 'fake', 'business', 'owner', 'claim', 'paralympian', 'training', 'yet', 'quantumxparadox', 'ilhanmn', 'always', 'room']
1085010463128195073;['rt', 'savingamerica4u', 'check', 'beto', 'rourke', 'campaign', 'staffer', 'accused', 'rape', 'wait', 'dem', 'rep', 'sheila', 'jackson', 'lee', 'f', 'rt', 'bobnotbot', 'dailycaller', 'left', 'belief', 'w', 'sin', 'total', 'hypocrisy', 'ignorant']
1029902668964290560;['apologize', 'absence', 'family', 'going', 'lot', 'right', 'need', 'keep', 'fi', 'http', 'co', 'kiz6ub6tm8', 'seraphxeno', 'danie1607', 'corn', 'pop', 'totally', 'different', 'cereal', 'lol', 'http', 'co', 'vnnxd8fbc4', 'daahmom', 'look', 'girl', 'behind', 'thinking', 'cheese', 'slid', 'cracker', 'man', 'daahmom', 'sure', 'http', 'co', '3i90ebdd6e', 'rt', 'lilysnana2013', 'tink', 'need', 'help', 'awesome', 'patriot', 'friend', 'amazing', 'patriot', 'conductor', 'bobbrinson1', 'almost', '47k', 'let', 'rt', 'lilysnana2013', 'watch', 'rice', 'crispies', 'next', 'biden', 'snap', 'crackle', 'amp', 'pop', 'http', 'co', 'ei3ef3nctd', 'mclendon_becky', 'janettxblessed', 'http', 'co', 'mgl97mocdo', 'patdeplorable', 'http', 'co', 'bkymbiz8fs', 'watch', 'rice', 'crispies', 'next', 'biden', 'snap', 'crackle', 'amp', 'pop', 'http', 'co', 'ei3ef3nctd', 'rt', 'w_terrence', 'good', 'afternoon', 'everyone', 'want', 'ban', 'red', 'hat', 'supposedly', 'reminds', 'people', 'realdonaldtrump', 'well', 'c', 'rt', 'w_terrence', 'trump', 'derangement', 'syndrome', 'corey', 'lewandowski', 'sheila', 'jackson', 'lee', 'could', 'repeat', 'question', 'hear', 'j', 'rt', 'w_terrence', 'think', 'next', 'impeachment', 'hearing', 'aoc', 'amp', 'squad', 'else', 'ready', 'rt', 'w_terrence', 'case', 'missed', 'big', 'democrat', 'donor', 'ed', 'buck', 'arrested', '3rd', 'black', 'man', 'died', 'house', 'friend', 'rt', 'w_terrence', 'everyday', 'democrat', 'make', 'lie', 'president', 'realdonaldtrump', 'drag', 'name', 'salt', 'amp', 'spread', 'fake', 'storie', 'rt', 'w_terrence', 'account', 'attack', 'looney', 'leftist', 'trying', 'take', 'liberal', 'begging', 'twitter', 'suspend', 'amp', 'rt', 'w_terrence', 'exposing', 'every', 'single', 'racist', 'told', 'every', 'day', 'president', 'realdonaldtrump', 'amp', 'supporter', 'racist', 'rt', 'w_terrence', 'public', 'announcement', 'people', 'want', 'suspended', 'amp', 'want', 'bow', 'omar', 'rep', 'omar', 'amp', 'squad', 'apologize', 'rt', 'w_terrence', 'rep', 'omar', 'think', 'president', 'trump', 'suspended', 'amp', 'deplatformed', 'find', 'scary', 'member', 'congress', 'would', 'want', 'rt', 'w_terrence', 'joe', 'biden', 'tell', 'story', 'fighting', 'gangster', 'named', 'corn', 'pop', 'said', 'corn', 'pop', 'bad', 'dude', 'gang', 'full']
1206274647488000000;['staying', 'young', 'life', 'daily', 'devotional', 'http', 'co', 'vw7ejijclm', 'via', 'youtube', 'landmine', 'unforgiveness', 'daily', 'devotional', 'http', 'co', 'yqhil5ezw1', 'via', 'youtube', 'washington', 'dc', 'flooded', 'prayer', 'warrior', 'march', '2020', 'http', 'co', 'rseewsj5dr', 'via', 'youtube', 'rt', 'ecomemory1', 'sackcloth', 'ash', 'biden', 'inauguration', 'full', 'story', 'http', 'co', 'hrzx5eum5j', 'via', 'youtube', 'rt', 'ecomemory1', 'isaiah', '3', '10', 'say', 'ye', 'righteous', 'shall', 'well', 'shall', 'eat', 'fruit', 'doings', 'rt', 'ecomemory1', 'isaiah', '2', '6', 'therefore', 'thou', 'hast', 'forsaken', 'thy', 'people', 'house', 'jacob', 'replenished', 'east', 'rt', 'ecomemory1', 'isaiah', '1', '17', 'learn', 'well', 'seek', 'judgment', 'relieve', 'oppressed', 'judge', 'fatherless', 'plead', 'widow', 'rt', 'ecomemory1', 'isaiah', '5', '23', 'justify', 'wicked', 'reward', 'take', 'away', 'righteousness', 'righteous', 'rt', 'ecomemory1', 'isaiah', '5', '20', 'woe', 'unto', 'call', 'evil', 'good', 'good', 'evil', 'put', 'darkness', 'light', 'light', 'darkness', 'pu', 'rt', 'ecomemory1', 'isaiah', '5', '18', 'woe', 'unto', 'draw', 'iniquity', 'cord', 'vanity', 'sin', 'cart', 'rope', 'rt', 'ecomemory1', 'isaiah', '5', '13', 'therefore', 'people', 'gone', 'captivity', 'knowledge', 'honourable', 'men', 'fami', 'rt', 'ecomemory1', 'isaiah', '5', '12', 'harp', 'viol', 'tabret', 'pipe', 'wine', 'feast', 'regard', 'work', 'rt', 'ecomemory1', 'isaiah', '5', '11', 'woe', 'unto', 'rise', 'early', 'morning', 'may', 'follow', 'strong', 'drink', 'continue', 'night', 'rt', 'ecomemory1', 'isaiah', '3', '8', 'jerusalem', 'ruined', 'judah', 'fallen', 'tongue', 'doings', 'lord', 'pr', 'rt', 'ecomemory1', 'isaiah', '2', '22', 'cease', 'ye', 'man', 'whose', 'breath', 'nostril', 'wherein', 'accounted', 'rt', 'ecomemory1', 'isaiah', '1', '28', 'destruction', 'transgressor', 'sinner', 'shall', 'together', 'forsake', 'lord', 'rt', 'ecomemory1', 'isaiah', '1', '23', 'thy', 'prince', 'rebellious', 'companion', 'thief', 'every', 'one', 'loveth', 'gift', 'followeth', 'reward', 'th', 'rt', 'ecomemory1', 'isaiah', '1', '15', 'ye', 'spread', 'forth', 'hand', 'hide', 'mine', 'eye', 'yea', 'ye', 'make', 'many', 'prayer', 'sackcloth', 'ash', 'biden', 'inauguration', 'full', 'story', 'http', 'co', 'hrzx5eum5j', 'via', 'youtube', 'isaiah', '3', '10', 'say', 'ye', 'righteous', 'shall', 'well', 'shall', 'eat', 'fruit', 'doings']
290054616;['crazy', 'crook', 'need', 'deported', 'http', 'co', 'r7rmeehmkj', 'u', 'r', 'correct', 'http', 'co', 'z8yfmywa90', 'http', 'co', 'bi4ojxn8qd', 'oh', 'boy', 'michigan', 'n', 'trouble', 'http', 'co', 'rotqe3yoik', 'rt', 'markyoungtruth', 'leaving', 'people', 'benghazi', 'die', 'stop', 'amen', 'http', 'co', 'w9mvhb5z0i', 'http', 'co', 'in6qotjhwk', 'rt', 'chizmaga', 'instead', 'celebrating', 'new', 'stimulus', 'deal', 'sitting', 'holding', 'breath', 'waiting', 'find', 'democrat', 'goal', 'http', 'co', 'iae1zt4yt0', 'sickos', 'http', 'co', 'udrfodlkdz', 'gotta', 'point', 'thing', 'n', 'right', 'direction', 'http', 'co', 'z5wilyyksf', 'http', 'co', '78m3iq89ls', 'woah', 'http', 'co', 'w0m0jw6imt', 'rt', 'rising_serpent', 'nevada', 'top', 'doctor', 'even', 'licensed', 'practice', 'medicine', 'u', 'nevada', 'governor', 'restricted', 'use', 'chloroq', 'stuff', 'bill', 'http', 'co', 'gpculcxktx', 'http', 'co', 'bps3h4yxeh', 'awesome', 'http', 'co', 'orqni4atuv', 'rt', 'ryanafournier', 'breaking', '2', 'trillion', 'economic', 'stimulus', 'deal', 'reached', 'white', 'house', 'senate', 'u', 'look', 'http', 'co', 'k93suiyflx', 'look', 'http', 'co', '5ao9b89sms']
64782523;['npr', 'noticed', 'subtle', 'change', 'call', 'national', 'face', 'mask', 'mandate', 'federal', 'face', 'mask', 'mandate', 'http', 'co', 'ozrr7fq0ui', 'cnbc', 'anxious', 'see', '2020', 'data', 'state', 'tax', 'revenue', 'guess', 'revenue', 'higher', '2019', 'ques', 'http', 'co', 'axpxjtgrvj', 'cnbc', 'look', 'like', 'super', 'spreader', 'event', 'http', 'co', 'lfn50alo8e', 'cnbc', 'please', 'stop', 'saying', 'rich', 'got', 'richer', 'poor', 'got', 'poorer', 'simply', 'true', 'indeed', 'ri', 'http', 'co', 'cyoudjzflj', 'rt', 'mariachi_nacho5', 'qmagamike', 'anonagain3', 'farright1_2', 'eg4usa', 'dbargen', 'dfbharvard', 'nationrises', '7mdk7', 'dv81grey', 'belannf', 'halosuccess', 'hypocrisy', 'action', 'http', 'co', 'pwxrvtecqs', 'rt', 'mm_1776', 'farright1_2', 'djtgoat', 'qmagamike', 'eg4usa', 'dbargen', 'dfbharvard', 'tdogpatriot', 'zoothorn69', 'zorraqtee', 'jim63461739', 'electlucy', 'row', 'rt', 'chetbtester', 'muzzle', 'mask', 'episode', '1', '3', '21', '3', 'jali_cat', 'c_3c_3', 'teaboots', 'sbkfig', 'scottrickhoff', 'can2geterdone', 'lrihendry', 'aug1405', 'qmagamike', 'farright1_2', 'eg4usa', 'dfbharvard', 'w_hat1', 'bussard_ed', 'ne_bill1', 'dontabort', 'helper2', 'redpillbm', 'tracied51', 'http', 'co', 'ydyistbffa', 'rt', 'jajones338', 'qmagamike', 'farright1_2', 'eg4usa', 'dfbharvard', 'w_hat1', 'drdeplorable60', 'bussard_ed', 'ne_bill1', 'dontabort', 'helper2', 'redpillbm', 'rt', 'winwithtrump45', 'qmagamike', 'farright1_2', 'eg4usa', 'dfbharvard', 'w_hat1', 'drdeplorable60', 'bussard_ed', 'ne_bill1', 'dontabort', 'helper2', 'redpillb', 'rt', 'docyrus56', 'einsteinsmagic', 'darhar981', 'sure', 'walker', 'someone', 'pick', 'shit', 'laying', 'power79646739', 'never', 'look', 'excuse', 'neglect', 'fairness', 'equity', 'http', 'co', 'ljp0otiru7', 'rt', 'choosewiselyusa', 'msm', 'see', 'thru', 'b', 'using', 'vague', 'phrase', 'votingirregularities', 'amp', 'softwareglitches', 'ignoring', 'evidence', 'amp', 'f']
101310094;['follow', 'link', 'latest', 'message', 'thank', 'twitter', 'family', 'god', 'bless', 'preacher', 'http', 'co', 'hqdtkigvhw', 'rt', 'revkeithbritt', 'tread', 'trump2020', 'americafirst', 'pray', 'christian', 'preacherspatriots', 'praying', 'president', 'http', 'c', 'tread', 'trump2020', 'americafirst', 'pray', 'christian', 'preacherspatriots', 'praying', 'president', 'http', 'co', 'cpyeq2rqqz', 'rt', 'garrettclif', 'hershel', 'walker', 'former', 'star', 'running', 'back', 'dallas', 'cowboy', 'want', 'meet', 'official', 'american', 'delta', 'sou', 'get', 'peace', 'prize', 'bulldozing', 'biden', 'keepamericagreat', 'trump', 'get', 'third', '2020', 'nobe', 'http', 'co', 'mpefreleau', 'rt', 'revkeithbritt', 'president', 'trump', 'done', '47', 'month', 'done', '47', 'year', 'amen', 'say', 'seen', 'rt', 'revkeithbritt', 'message', 'preacher', 'never', 'give', 'preacherspatriots', 'trump2020', 'christian', 'pray', 'keepamericagreat', 'makeameri', 'rt', 'thejtlewis', 'missed', 'last', 'night', 'http', 'co', 'ghvtwlu62p', 'rt', 'danscavino', 'correct', 'record', 'biden', 'make', '33', 'false', 'misleading', 'claim', 'debate', 'debates2020', 'http', 'co', 'pba6eqzv3x', 'rt', 'politics_polls', 'debate', 'president', 'trump', 'done', '47', 'month', 'done', '47', 'year', 'amen', 'say', 'seen', 'http', 'co', 'iyyow2xejd']
791773970034888704;['rt', 'kirstiealley', 'meow', 'paid', 'much', 'attention', 'joe', 'biden', 'alleged', 'corrupt', 'business', 'dealing', 'tv', 'show', 'rated', 'rt', 'kelleyashbypaul', 'politico', 'confronted', 'protestors', 'circled', 'hateful', 'mob', 'shouting', 'vile', 'expletive', 'preve', 'rt', 'joedelfino7', 'http', 'co', 'vg3wt1ycbj', 'u', 'distracted', 'mask', 'amp', 'covid', 'ghislain', 'document', 'list', 'dozen', 'dem', 'amp', 'rep', 'po', 'rt', 'mtgreenee', 'going', 'dc', 'make', 'friend', 'going', 'dc', 'help', 'realdonaldtrump', 'drain', 'corrupt', 'swamp', 'going', 'rt', 'bennyjohnson', 'trump', 'campaign', 'sent', 'letter', 'debate', 'commission', 'ensure', 'joe', 'biden', 'would', 'appear', 'live', 'stage', 'debate']
860654500431880192;['rt', 'catturd2', 'okay', 'calling', 'investor', 'help', 'start', 'new', 'social', 'medium', 'site', 'litter', 'tweet', 'f', 'lindseygrahamsc', 'ever', 'run', 'president', 'ever', 'ever', 'support', 'coward', 'rt', 'sebgorka', 'insurrection', 'speakerpelosi', 'http', 'co', 'av1mlkqitw', 'rt', 'blessusa45', 'deltaairlines', 'kick', 'trump', 'supporter', 'unitedairlines', 'kick', 'singing', 'national', 'anthem', 'http', 'co', 'gog', 'rt', 'jackposobiec', 'would', 'end', 'republican', 'party', 'http', 'co', 'mbstrx6vza', 'rt', 'realmattcouch', 'level', 'censorship', 'exactly', 'communism', 'look', 'like', 'america', 'atlrey', 'work', 'taking', 'longer', 'get', 'back', 'u', 'virus', 'need', 'help', 'message', 'rt', 'vodkanancpelosi', 'http', 'co', 'ze6ui60ajf', 'rt', 'icebergz99', 'keep', 'moving', 'spread', 'fast', 'keep', 'taking', 'keep', 'putting', 'back', 'http', 'co', '2y1z', 'rt', 'mhayehudi', 'medium', 'forgot', 'mention', 'democrat', 'mayor', 'washington', 'demanded', 'national', 'guard', 'unarmed', 'en', 'rt', 'rdrhwke', 'bye', 'bye', 'coward', 'lmao', 'http', 'co', '5isvvdjgjz', 'patriot', 'give', 'please', 'keep', 'calling', 'senator', 'keep', 'calling', 'state', 'legislature', 'demand', 'som', 'http', 'co', 'ph2d0sqmz0', 'rt', 'catturd2', 'nancy', 'pelosi', 'love', 'president', 'trump', 'rt', 'catturd2', 'lindsey', 'graham', 'wrote', 'stern', 'mean', 'letter', 'conservative', 'censorship', 'yet', 'followed', 'jack', 'shit', 'rt', 'aj_cats_', 'antifa', 'currently', 'marching', 'nyc', 'riot', 'gear', 'good', 'thing', 'everyone', 'nyc', 'allowed', 'gun', 'protect', 'ourselve', 'rt', 'loudobbs', 'afraid', 'theleoterrell', 'say', 'establishment', 'rinos', 'trying', 'silence', 'president', 'trump', 'america', 'conservati', 'rt', 'gatewaypundit', 'new', 'video', 'antifa', 'hand', 'weapon', 'bag', 'storming', 'u', 'capitol', 'via', 'gatewaypundit', 'http', 'co', 'h6r7khpt5b', 'rt', 'tomfitton', 'four', 'year', 'ago', 'week', 'obama', 'biden', 'comey', 'talking', 'spying', 'targeting', 'prosecution', 'realdonaldtrump', 'te', 'rt', 'paulsperry_', 'developing', 'trump', 'legal', 'team', 'preparing', 'lawsuit', 'v', 'twitter', 'facebook', 'et', 'al', 'based', 'novel', 'argument', 'socia']
43784241;['rt', 'designationsix', 'family', 'friendly', 'walt', 'disney', 'studio', 'pay', 'fox', 'news', 'advertise', 'channel', 'channel', 'want', 'kid', 'cage', 'tell', 'rt', 'blueheartedly', 'love', 'injection', 'covid', 'vaccine', 'called', 'fauci', 'ouchi', 'thousand', 'national', 'guard', 'troop', 'could', 'remain', 'washington', 'march', 'http', 'co', 'hmonlykqcz', 'biden', 'seek', 'define', 'presidency', 'early', 'emphasis', 'equity', 'http', 'co', 'c40xkr0h3l', 'biden', 'immigration', 'package', 'face', 'steep', 'odds', 'capitol', 'hill', 'http', 'co', 'nr05sozyyd', 'rt', 'sort6184', 'insurrectionist', 'bail', 'freerealitywinnernow', 'freerealitywinnernow', 'freerealitywinnernow', 'freerealitywinnernow', 'fr', 'rt', 'thomaskaine5', 'reality', 'winner', 'danger', 'need', 'crank', 'volume', 'bringrealityhome', 'please', 'retweet', 'ask', 'followin', 'rt', 'thomaskaine5', 'wtf', 'contrast', 'treatment', 'trump', 'insurrectionist', 'trump', 'people', 'treated', 'reality', 'winner', 'trump', 'arr', 'rt', 'thomaskaine5', 'reality', 'leigh', 'winner', 'danger', 'help', 'spread', 'word', 'please', 'tedlieu', 'funder', 'maddow', 'momsrising', 'dearauntcrabby', 'rt', 'wendymeer11', 'long', 'past', 'time', 'bringrealityhome', 'http', 'co', 'vhwe54rzly', 'rt', 'thomaskaine5', 'began', 'russia', 'trump', 'got', 'away', 'silencing', 'reality', 'winner', 'whistle', 'blew', 'trump', 'lying', 'tha', 'rt', 'thomaskaine5', 'whistle', 'blower', 'reality', 'winner', 'save', 'usa', 'democracy', 'perhaps', 'provided', 'proof', 'russia', 'hacking', 'voti', 'rt', 'thomaskaine5', 'danger', 'danger', 'danger', 'reality', 'winner', 'life', 'danger', 'help', 'retweeting', 'ask', 'potus', 'freerealitywinnerno', 'exclusive', 'sydney', 'powell', 'mike', 'lindell', 'may', 'big', 'surprise', 'launch', 'super', 'pac', 'http', 'co', 'g7hpizbya8', 'watch', 'arizona', 'gop', 'call', 'peace', 'calm', 'chaos', 'erupts', 'meeting', 'trump', 'insurrection', 'http', 'co', 'kgxmiryl98', 'republican', 'senator', 'bensasse', 'lismurkowski', 'senatorromney', 'want', 'remain', 'tainted', 'gop', '8', 'gop', 'senator', 'http', 'co', 'myoppueloe', 'rt', 'thespaceacad', 'dolphin', 'jupiter', 'rt', 'carolwrzesinsk2', 'thomaskaine5', 'personally', 'like', '11', 'rt', 'senwarren', 'student', 'debt', 'crushing', 'kid', '6', '3', 'million', 'borrower', '50', '64', 'nearly', 'million', '65', 'still', 'paying', 'l', 'rt', 'blueheartedly', 'think', 'joe', 'pack', 'supreme', 'court']
138889809;['give', 'today', 'could', 'make', 'major', 'progr', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'tough', 'balancing', 'act', 'going', 'brin', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'even', 'lot', 'work', 'plate', 'may', 'lit', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'last', 'time', 'flexed', 'creative', 'muscle', 'capricorn', 'http', 'co', 'y4dp1rymvk', 'fardog57', '4', 'rt', 'fardog57', 'got', '2', 'point', 'run', 'political', 'office', 'medium', 'would', 'field', 'day', 'rt', 'theleoterrell', 'mitch', 'mcconnell', 'going', 'hound', 'like', 'hound', 'dog', 'stand', 'senate', 'impeachment', 'trial', '75', 'mi', 'razorsmack1', 'yes', 'big', 'business', 'would', 'one', 'paying', 'defense', 'since', 'money', 'supporting', 'dishonest', 'people', 'time', 'roll', 'sleeve', 'get', 'work', 'l', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'amount', 'extra', 'time', 'spending', 'home', 'yo', 'capricorn', 'http', 'co', 'y4dp1rymvk', 'something', 'bright', 'shiny', 'might', 'catch', 'eye', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'focus', 'hard', 'want', 'manifest', 'today', 'loo', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'treat', 'bit', 'luxury', 'morning', 'even', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'nothing', 'wrong', 'living', 'life', 'book', 'every', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'rt', 'realcandaceo', 'quick', 'tweet', 'remind', 'leftist', 'zero', 'shame', 'supported', 'realdonaldtrump', 'l', 'rt', 'thomassowell', 'political', 'left', 'attempt', 'silence', 'idea', 'cannot', 'debate', 'confession', 'intellectual', 'bankrupt', 'rt', 'ariteman', 'hi', 'elonmusk', 'thought', 'producing', 'linux', 'based', 'open', 'source', 'phone', 'apple', 'google', 'censor', 'get', 'second', 'new', 'year', 'celebration', 'today', 'thanks', 'capricorn', 'http', 'co', 'y4dp1rpxni', 'rt', 'theleoterrell', 'speaker', 'pelosi', 'article', 'impeachment', 'without', 'investigation', 'vote', 'house', 'judiciary', 'never', 'occurred']
974498490762973190;['rt', 'zerohedge', 'new', 'law', 'allows', 'china', 'coast', 'guard', 'fire', 'foreign', 'vessel', 'http', 'co', 'd5p0hcjxq8', 'rt', 'marcorandazza', 'aaaahahahhahahahha', 'lt', 'deep', 'breath', 'gt', 'aahhhahahahahahahahahaha', 'lt', 'clutch', 'stomach', 'gt', 'aaaaaahahahahahaha', 'hah', 'hah', 'rt', 'ianmsc', 'finally', 'starting', 'see', 'acknowledgement', 'california', 'science', 'following', 'destruction', 'achieved', 'absolutely', 'rt', 'starwar74277112', 'biden', 'admin', 'pipeline', 'worker', 'find', 'another', 'job', 'coded', 'language', 'f', 'worker', 'biden', 'jackposobiec', 'help', 'find', 'ex', 'owes', 'redsteeze', 'seanmdav', 'president', 'trunalimunumaprzure', 'could', 'sure', 'take', 'corn', 'pop', 'rt', 'jessiejaneduff', 'senator', 'tom', 'cotton', 'never', 'said', 'ranger', 'regiment', 'go', 'ranger', 'school', 'fought', 'combat', '10', 'rt', 'outkick', 'jeff', 'bezos', 'amazon', 'want', 'worker', 'voting', 'mail', 'unionization', 'amazon', 'say', 'mail', 'voting', 'valid', 'tonyo711', 'bot', 'realcandaceo', 'cute', 'want', 'babysitter', 'yenbess', 'laurenboebert', 'realcandaceo', 'sourpuss', 'rt', 'nickadamsinusa', 'fauci', 'ouchie', 'talking', 'dr', 'fauci', 'destroyed', 'greatest', 'economy', 'country', 'eve', 'rt', 'columbiabugle', 'emeriticus', 'aei', 'cato', 'amp', 'american', 'conservative', 'union', 'http', 'co', 'd1j5ruuvdm', 'rt', 'emeriticus', 'reminder', 'tell', 'everyone', 'know', 'stop', 'donating', 'heritage', 'foundation', 'donating', 'gop', 'reading', 'conservativ', 'coloredeyesmark', 'susieque155', 'speakerpelosi', 'senschumer', 'nope', 'wondering', 'rt', 'scottmgreer', 'domestic', 'terrorism', 'wore', 'maga', 'hat', 'texas', 'sue', 'biden', 'administration', 'deportation', 'freeze', 'order', 'http', 'co', 'iukhj2ln1h', 'rt', 'ericrweinstein', 'hard', 'escape', 'idea', 'somewhere', 'washington', 'dc', 'democratic', 'working', 'group', 'trying', 'figure', 'rt', 'jjauthor', 'politician', 'care', 'lining', 'pocket', 'money', 'read', 'rinos', 'never', 'learn', 'kurtschlichter', 'rt', 'brandonstraka', 'definition', 'insurrection', 'executed', 'people', 'wearing', 'red', 'hat', 'similar', 'white', 'people']
3086902329;['rt', 'mrandyngo', 'people', 'destroy', 'property', 'protest', 'arrested', 'prosecuted', 'new', 'policy', 'announced', 'seattle', 'police', 'w_terrence', 'well', 'said', 'rt', 'w_terrence', 'taking', 'screenshots', 'people', 'calling', 'domestic', 'terrorist', 'sued', 'defamation', 'please', 'save', 'jackposobiec', 'mental', 'health', 'patient', 'rt', 'jackposobiec', 'career', 'politician', 'http', 'co', 'zxtstvo9oy', 'jackposobiec', 'raheemkassam', 'cnn', 'kyunglahcnn', 'well', 'scum', 'love', 'company', 'rt', 'jackposobiec', 'hi', 'cnn', 'disgraced', 'kyunglahcnn', 'air', 'fired', 'knbc', 'affair', 'rt', 'evanakilgore', 'trust', 'mainstream', 'medium', 'please', 'rt', 'voting', 'rt', 'azgop', 'wonderful', 'progressive', 'really', 'right', 'word', 'try', 'extremist', 'size', 'thought', 'http', 'co', 'tqo91qfx9h', 'rt', 'chuckcallesto', 'breaking', 'report', 'pro', 'abortion', 'group', 'storm', 'st', 'joseph', 'catholic', 'cathedral', 'columbus', 'ohio', 'knock', 'table', 'shout', 'pr', 'saracarterdc', 'pushing', 'luck', 'rt', 'saracarterdc', 'case', 'missed', 'biden', 'admin', 'announces', 'initiative', 'ass', 'combat', 'domestic', 'violent', 'extremism', 'rt', 'errolwebber', 'anything', 'california', 'government', 'good', 'errolwebber', 'raising', 'tax', 'voting', 'moron', 'expect', 'different', 'result', 'rt', 'bgonthescene', 'chant', 'cop', 'proud', 'boy', 'seattle', 'protester', 'afternoon', 'seattle', 'seattleprotests', 'http', 'co', '7lq', 'rt', 'azgop', 'breaking', 'chairwoman', 'kelliwardaz', 'win', 'election', 'azgop', 'chairwoman', 'thank', 'candidate', 'threw', 'hat', 'mike_swell', 'chuckcallesto', 'really', 'low', 'expectation', 'life', 'pitiful', 'rt', 'chuckcallesto', 'biden', 'hot', 'mic', 'know', 'signing', 'sign', 'executive', 'order', 'anyway', 'alexsalvinews', 'http', 'co', 'qtuti2ks2l', 'rt', 'alexsalvinews', 'new', 'arizona', 'republican', 'party', 'pass', '16', 'resolution', 'including', 'censure', 'jeff', 'flake', '64', '36', 'cindy', 'mccain', '62', '38']
